inventory_id,id,taxon_id,taxon_full_name,observer_id,x,y
97,89512,5949,Denhamia fournieri,21,164.960816,-21.313166
97,89513,9540,Mimusops elengi,21,164.960816,-21.313166
97,89514,9777,Planchonella cinerea,21,164.960816,-21.313166
97,89515,7309,Pleurostylia opposita,21,164.960816,-21.313166
97,89516,174,Huberantha nitidissima,21,164.960816,-21.313166
97,89517,9549,Psydrax odorata,21,164.960816,-21.313166
97,89518,9898,Santalum austrocaledonicum,21,164.960816,-21.313166
98,89519,9456,Acacia spirorbis,21,164.949842,-21.32835
98,89520,1733,Arytera chartacea,21,164.949842,-21.32835
98,89521,9358,Casuarina collina,21,164.949842,-21.32835
98,89522,9353,Cupaniopsis globosa,21,164.949842,-21.32835
98,89523,4013,Diospyros fasciculosa,21,164.949842,-21.32835
98,89524,9348,Drypetes deplanchei,21,164.949842,-21.32835
98,89525,7848,Dysoxylum bijugum,21,164.949842,-21.32835
98,89526,5128,Ficus prolixa,21,164.949842,-21.32835
98,89527,9523,Fontainea pancheri,21,164.949842,-21.32835
98,89528,9734,Guioa gracilis,21,164.949842,-21.32835
98,89529,9537,Manilkara dissecta,21,164.949842,-21.32835
98,89530,9540,Mimusops elengi,21,164.949842,-21.32835
98,89531,9777,Planchonella cinerea,21,164.949842,-21.32835
98,89532,7309,Pleurostylia opposita,21,164.949842,-21.32835
98,89533,7496,Sarcomelicope leiocarpa,21,164.949842,-21.32835
98,89534,9574,Terminalia novocaledonica,21,164.949842,-21.32835
99,89535,9555,Albizia guillainii,21,164.944286,-21.325824
100,89536,9456,Acacia spirorbis,21,164.973158,-21.3197
100,89537,6155,Acridocarpus austrocaledonicus,21,164.973158,-21.3197
100,89538,5489,Acronychia laevis,21,164.973158,-21.3197
100,89539,9458,Alectryon carinatum,21,164.973158,-21.3197
100,89540,2263,Alphitonia neocaledonica,21,164.973158,-21.3197
100,89541,2268,Alstonia balansae,21,164.973158,-21.3197
100,89542,2593,Arytera arcuata,21,164.973158,-21.3197
100,89543,9723,Arytera collina,21,164.973158,-21.3197
100,89544,2852,Austrobuxus carunculatus,21,164.973158,-21.3197
100,89545,3228,Casearia silvana,21,164.973158,-21.3197
100,89546,9821,Elaeodendron pininsulare subsp. poyaense,21,164.973158,-21.3197
100,89547,9358,Casuarina collina,21,164.973158,-21.3197
100,89548,4386,Celtis conferta,21,164.973158,-21.3197
100,89549,9488,Cerbera manghas,21,164.973158,-21.3197
100,89550,4473,Cloezia artensis,21,164.973158,-21.3197
100,89551,3390,Codiaeum peltatum,21,164.973158,-21.3197
100,89552,9497,Croton insularis,21,164.973158,-21.3197
100,89553,9345,Cupaniopsis trigonocarpa,21,164.973158,-21.3197
100,89554,4013,Diospyros fasciculosa,21,164.973158,-21.3197
100,89555,9446,Diospyros perplexa,21,164.973158,-21.3197
100,89556,9447,Diospyros pustulata,21,164.973158,-21.3197
100,89557,9348,Drypetes deplanchei,21,164.973158,-21.3197
100,89558,7859,Elattostachys apetala,21,164.973158,-21.3197
100,89559,5072,Erythroxylum novocaledonicum,21,164.973158,-21.3197
100,89560,8035,Eugenia gacognei,21,164.973158,-21.3197
100,89561,9519,Excoecaria agallocha,21,164.973158,-21.3197
100,89562,9523,Fontainea pancheri,21,164.973158,-21.3197
100,89563,9709,Gardenia urvillei,21,164.973158,-21.3197
100,89564,9527,Guettarda speciosa,21,164.973158,-21.3197
100,89565,9734,Guioa gracilis,21,164.973158,-21.3197
100,89566,9531,Heritiera littoralis,21,164.973158,-21.3197
100,89567,6622,Ixora cauliflora,21,164.973158,-21.3197
100,89568,3663,Pycnandra petiolata,21,164.973158,-21.3197
100,89569,9536,Lumnitzera racemosa,21,164.973158,-21.3197
100,89570,9537,Manilkara dissecta,21,164.973158,-21.3197
100,89571,5949,Denhamia fournieri,21,164.973158,-21.3197
100,89572,9540,Mimusops elengi,21,164.973158,-21.3197
100,89573,9712,Morinda citrifolia,21,164.973158,-21.3197
100,89574,6654,Osmanthus austrocaledonicus,21,164.973158,-21.3197
100,89575,9777,Planchonella cinerea,21,164.973158,-21.3197
100,89576,9782,Planchonella luteocostata,21,164.973158,-21.3197
100,89577,7309,Pleurostylia opposita,21,164.973158,-21.3197
100,89578,9547,Premna serratifolia,21,164.973158,-21.3197
100,89579,9549,Psydrax odorata,21,164.973158,-21.3197
100,89580,6676,Rauvolfia semperflorens,21,164.973158,-21.3197
100,89581,7496,Sarcomelicope leiocarpa,21,164.973158,-21.3197
100,89582,9699,Stenocarpus milnei,21,164.973158,-21.3197
100,89583,9574,Terminalia novocaledonica,21,164.973158,-21.3197
100,89584,9582,Xylocarpus granatum,21,164.973158,-21.3197
101,89585,9456,Acacia spirorbis,21,166.460018,-22.259073
101,89586,5489,Acronychia laevis,21,166.460018,-22.259073
101,89588,9457,Aglaia elaeagnoidea,21,166.460018,-22.259073
101,89589,2593,Arytera arcuata,21,166.460018,-22.259073
101,89590,9723,Arytera collina,21,166.460018,-22.259073
101,89591,9358,Casuarina collina,21,166.460018,-22.259073
101,89592,4386,Celtis conferta,21,166.460018,-22.259073
101,89593,9488,Cerbera manghas,21,166.460018,-22.259073
101,89594,9497,Croton insularis,21,166.460018,-22.259073
101,89595,4013,Diospyros fasciculosa,21,166.460018,-22.259073
101,89596,9348,Drypetes deplanchei,21,166.460018,-22.259073
101,89597,7848,Dysoxylum bijugum,21,166.460018,-22.259073
101,89598,8035,Eugenia gacognei,21,166.460018,-22.259073
101,89599,9964,Ficus virens,21,166.460018,-22.259073
101,89600,9523,Fontainea pancheri,21,166.460018,-22.259073
101,89601,9709,Gardenia urvillei,21,166.460018,-22.259073
101,89602,2694,Phyllanthus billardierei,21,166.460018,-22.259073
101,89603,9525,Grewia crenata,21,166.460018,-22.259073
101,89604,5773,Hybanthus caledonicus,21,166.460018,-22.259073
101,89605,6623,Ixora collina,21,166.460018,-22.259073
101,89606,6728,Melaleuca quinquenervia,21,166.460018,-22.259073
101,89607,2377,Melia azedarach,21,166.460018,-22.259073
101,89608,9542,Ormocarpum orientale,21,166.460018,-22.259073
101,89609,9670,Pittosporum pancheri,21,166.460018,-22.259073
101,89610,9777,Planchonella cinerea,21,166.460018,-22.259073
101,89611,7309,Pleurostylia opposita,21,166.460018,-22.259073
101,89612,9547,Premna serratifolia,21,166.460018,-22.259073
101,89613,9549,Psydrax odorata,21,166.460018,-22.259073
101,89614,9550,Dallachya vitiensis,21,166.460018,-22.259073
101,89615,9898,Santalum austrocaledonicum,21,166.460018,-22.259073
101,89616,7496,Sarcomelicope leiocarpa,21,166.460018,-22.259073
101,89617,5983,Plerandra veitchii,21,166.460018,-22.259073
101,89618,7541,Semecarpus atra,21,166.460018,-22.259073
101,89619,7577,Soulamea tomentosa,21,166.460018,-22.259073
102,89620,9527,Guettarda speciosa,21,165.459069,-21.658835
102,89621,9455,Acacia simplex,21,165.459069,-21.658835
102,89622,9488,Cerbera manghas,21,165.459069,-21.658835
102,89623,9540,Mimusops elengi,21,165.459069,-21.658835
102,89624,9777,Planchonella cinerea,21,165.459069,-21.658835
102,89625,4386,Celtis conferta,21,165.459069,-21.658835
102,89626,9519,Excoecaria agallocha,21,165.459069,-21.658835
102,89627,9525,Grewia crenata,21,165.459069,-21.658835
103,89628,6728,Melaleuca quinquenervia,4,165.73255787,-21.37850015
103,89629,2694,Phyllanthus billardierei,4,165.73255787,-21.37850015
103,89630,4369,Metrosideros laurifolia,4,165.73255787,-21.37850015
103,89631,5093,Fagraea berteroana,4,165.73255787,-21.37850015
103,89632,6273,Plerandra gabriellae,4,165.73255787,-21.37850015
103,89633,1261,Archidendropsis granulosa,4,165.73255787,-21.37850015
103,89634,6267,Podonephelium pachycaule,4,165.73255787,-21.37850015
103,89635,8015,Tabernaemontana cerifera,4,165.73255787,-21.37850015
103,89636,6595,Guioa glauca,4,165.73255787,-21.37850015
103,89637,9764,Gymnostoma glaucescens,4,165.73255787,-21.37850015
103,89638,5360,Garcinia neglecta,4,165.73255787,-21.37850015
103,89639,9526,Guettarda balansaeana,4,165.73255787,-21.37850015
103,89640,7850,Elaeocarpus angustifolius,4,165.73255787,-21.37850015
104,89641,9456,Acacia spirorbis,21,164.96389,-21.26204
104,89642,5489,Acronychia laevis,21,164.96389,-21.26204
104,89643,2263,Alphitonia neocaledonica,21,164.96389,-21.26204
104,89644,9723,Arytera collina,21,164.96389,-21.26204
104,89645,2852,Austrobuxus carunculatus,21,164.96389,-21.26204
104,89646,2924,Baloghia alternifolia,21,164.96389,-21.26204
104,89647,9344,Casearia deplanchei,21,164.96389,-21.26204
104,89648,3228,Casearia silvana,21,164.96389,-21.26204
104,89649,9358,Casuarina collina,21,164.96389,-21.26204
104,89650,9488,Cerbera manghas,21,164.96389,-21.26204
104,89651,3338,Cleistanthus stipitatus,21,164.96389,-21.26204
104,89652,4473,Cloezia artensis,21,164.96389,-21.26204
104,89653,3390,Codiaeum peltatum,21,164.96389,-21.26204
104,89654,9497,Croton insularis,21,164.96389,-21.26204
104,89655,9500,Cynometra ramiflora,21,164.96389,-21.26204
104,89656,4032,Diospyros samoensis,21,164.96389,-21.26204
104,89657,9348,Drypetes deplanchei,21,164.96389,-21.26204
104,89658,8035,Eugenia gacognei,21,164.96389,-21.26204
104,89659,9544,Euroschinus jaffrei,21,164.96389,-21.26204
104,89660,9709,Gardenia urvillei,21,164.96389,-21.26204
104,89661,5662,Hibbertia lucens,21,164.96389,-21.26204
104,89662,5719,Hibbertia wagapii,21,164.96389,-21.26204
104,89663,8375,Homalium deplanchei,21,164.96389,-21.26204
104,89664,5772,Hybanthus austrocaledonicus,21,164.96389,-21.26204
104,89665,6623,Ixora collina,21,164.96389,-21.26204
104,89666,9870,Pycnandra filipes,21,164.96389,-21.26204
104,89667,6509,Maxwellia lepidota,21,164.96389,-21.26204
104,89668,5949,Denhamia fournieri,21,164.96389,-21.26204
104,89669,2377,Melia azedarach,21,164.96389,-21.26204
104,89670,9540,Mimusops elengi,21,164.96389,-21.26204
104,89671,7309,Pleurostylia opposita,21,164.96389,-21.26204
104,89672,9549,Psydrax odorata,21,164.96389,-21.26204
104,89673,6676,Rauvolfia semperflorens,21,164.96389,-21.26204
104,89674,9550,Dallachya vitiensis,21,164.96389,-21.26204
104,89675,9413,Sarcomelicope simplicifolia,21,164.96389,-21.26204
104,89676,9699,Stenocarpus milnei,21,164.96389,-21.26204
104,89677,7613,Styphelia cymbulae,21,164.96389,-21.26204
104,89678,9572,Terminalia cherrieri,21,164.96389,-21.26204
104,89679,9574,Terminalia novocaledonica,21,164.96389,-21.26204
105,89680,2939,Barringtonia neocaledonica,30,164.73033797,-20.9264230728
105,89681,174,Huberantha nitidissima,30,164.73033797,-20.9264230728
105,89682,4013,Diospyros fasciculosa,30,164.73033797,-20.9264230728
106,89683,7850,Elaeocarpus angustifolius,4,165.198337,-21.313101
106,89684,7541,Semecarpus atra,4,165.198337,-21.313101
106,89685,2939,Barringtonia neocaledonica,4,165.198337,-21.313101
106,89686,9488,Cerbera manghas,4,165.198337,-21.313101
106,89687,5128,Ficus prolixa,4,165.198337,-21.313101
106,89688,7859,Elattostachys apetala,4,165.198337,-21.313101
106,89689,7848,Dysoxylum bijugum,4,165.198337,-21.313101
106,89690,9712,Morinda citrifolia,4,165.198337,-21.313101
106,89691,4998,Ficus habrophylla,4,165.198337,-21.313101
106,89692,2212,Aleurites moluccana,4,165.198337,-21.313101
107,89693,7541,Semecarpus atra,30,164.7255529091,-20.930467844
107,89694,9528,Gyrocarpus americanus,30,164.7255529091,-20.930467844
107,89695,174,Huberantha nitidissima,30,164.7255529091,-20.930467844
107,89696,4013,Diospyros fasciculosa,30,164.7255529091,-20.930467844
108,89697,9737,Podonephelium homei,57,167.9606968478,-21.4583703219
108,89698,1484,Schefflera,57,167.9606968478,-21.4583703219
108,89699,4013,Diospyros fasciculosa,57,167.9606968478,-21.4583703219
108,89700,9457,Aglaia elaeagnoidea,57,167.9606968478,-21.4583703219
108,89701,6885,Olea paniculata,57,167.9606968478,-21.4583703219
108,89702,9452,Elaeocarpus rotundifolius,57,167.9606968478,-21.4583703219
108,89703,4998,Ficus habrophylla,57,167.9606968478,-21.4583703219
108,89704,5489,Acronychia laevis,57,167.9606968478,-21.4583703219
108,89705,3329,Claoxylon insulanum,57,167.9606968478,-21.4583703219
108,89706,4726,Delarbrea paradoxa,57,167.9606968478,-21.4583703219
108,89707,9978,Lantana camara,57,167.9606968478,-21.4583703219
108,89708,9576,Meryta denhamii,57,167.9606968478,-21.4583703219
108,89722,6709,Polyscias bracteata,57,167.9606968478,-21.4583703219
109,89709,5489,Acronychia laevis,57,167.8716356696,-21.4910334866
109,89710,9457,Aglaia elaeagnoidea,57,167.8716356696,-21.4910334866
109,89711,4726,Delarbrea paradoxa,57,167.8716356696,-21.4910334866
109,89712,4032,Diospyros samoensis,57,167.8716356696,-21.4910334866
109,89713,4013,Diospyros fasciculosa,57,167.8716356696,-21.4910334866
109,89714,5128,Ficus prolixa,57,167.8716356696,-21.4910334866
109,89715,3530,Anacardiaceae,57,167.8716356696,-21.4910334866
109,89716,9978,Lantana camara,57,167.8716356696,-21.4910334866
109,89717,6885,Olea paniculata,57,167.8716356696,-21.4910334866
109,89718,9655,Pandanus macrocarpus,57,167.8716356696,-21.4910334866
109,89719,1484,Schefflera,57,167.8716356696,-21.4910334866
109,89720,7645,Syzygium densiflorum,57,167.8716356696,-21.4910334866
109,89721,6709,Polyscias bracteata,57,167.8716356696,-21.4910334866
112,89723,9358,Casuarina collina,30,165.3266475163,-21.3935726881
112,89724,7295,Pittosporum simsonii,30,165.3266475163,-21.3935726881
112,89725,7859,Elattostachys apetala,30,165.3266475163,-21.3935726881
112,89726,374,Cleidion,30,165.3266475163,-21.3935726881
112,89727,8596,Pandanus balansae,30,165.3266475163,-21.3935726881
112,89728,5360,Garcinia neglecta,30,165.3266475163,-21.3935726881
112,89729,174,Huberantha nitidissima,30,165.3266475163,-21.3935726881
112,89730,7658,Syzygium macranthum,30,165.3266475163,-21.3935726881
113,89731,9358,Casuarina collina,30,165.327735655,-21.3931381702
113,89732,174,Huberantha nitidissima,30,165.327735655,-21.3931381702
113,89733,3035,Acropogon,30,165.327735655,-21.3931381702
113,89734,7848,Dysoxylum bijugum,30,165.327735655,-21.3931381702
113,89735,4998,Ficus habrophylla,30,165.327735655,-21.3931381702
114,89736,9358,Casuarina collina,30,165.1557953283,-21.2009847164
114,89737,5477,Geissois racemosa,30,165.1557953283,-21.2009847164
114,89738,1966,Ficus,30,165.1557953283,-21.2009847164
114,89739,6267,Podonephelium pachycaule,30,165.1557953283,-21.2009847164
114,89740,7850,Elaeocarpus angustifolius,30,165.1557953283,-21.2009847164
114,89751,6273,Plerandra gabriellae,30,165.1557953283,-21.2009847164
114,89752,7599,Chambeyronia macrocarpa,30,165.1557953283,-21.2009847164
114,89753,5489,Acronychia laevis,30,165.1557953283,-21.2009847164
114,89806,5837,Kermadecia sinuata,30,165.1557953283,-21.2009847164
115,89741,5477,Geissois racemosa,30,165.1455827337,-21.192779839
115,89742,9668,Pittosporum malaxanii,30,165.1455827337,-21.192779839
115,89743,8253,Diospyros macrocarpa,30,165.1455827337,-21.192779839
115,89748,6273,Plerandra gabriellae,30,165.1455827337,-21.192779839
115,89749,7599,Chambeyronia macrocarpa,30,165.1455827337,-21.192779839
115,89805,5837,Kermadecia sinuata,30,165.1455827337,-21.192779839
116,89744,5608,Hernandia cordigera,30,165.1475970726,-21.1926349998
116,89745,5477,Geissois racemosa,30,165.1475970726,-21.1926349998
116,89746,9358,Casuarina collina,30,165.1475970726,-21.1926349998
116,89747,4998,Ficus habrophylla,30,165.1475970726,-21.1926349998
116,89750,6273,Plerandra gabriellae,30,165.1475970726,-21.1926349998
116,89804,5837,Kermadecia sinuata,30,165.1475970726,-21.1926349998
118,89754,9595,Barringtonia integrifolia,4,164.4237815123,-20.3165155649
118,89755,7859,Elattostachys apetala,4,164.4237815123,-20.3165155649
118,89756,9971,Cyphophoenix elegans,4,164.4237815123,-20.3165155649
118,89757,6374,Garcinia puat,4,164.4237815123,-20.3165155649
118,89758,9385,Ficus virgata,4,164.4237815123,-20.3165155649
118,89759,4792,Dendrocnide peltata,4,164.4237815123,-20.3165155649
118,89760,9629,Syzygium lateriflorum,4,164.4237815123,-20.3165155649
118,89761,4432,Cleidion vieillardii,4,164.4237815123,-20.3165155649
118,89762,3390,Codiaeum peltatum,4,164.4237815123,-20.3165155649
118,89763,7850,Elaeocarpus angustifolius,4,164.4237815123,-20.3165155649
118,89764,9458,Alectryon carinatum,4,164.4237815123,-20.3165155649
118,89765,6728,Melaleuca quinquenervia,4,164.4237815123,-20.3165155649
118,89766,391,Mezoneuron,4,164.4237815123,-20.3165155649
118,89767,2694,Phyllanthus billardierei,4,164.4237815123,-20.3165155649
118,89768,1261,Archidendropsis granulosa,4,164.4237815123,-20.3165155649
118,89769,174,Huberantha nitidissima,4,164.4237815123,-20.3165155649
118,89770,6601,Antirhea wagapensis,4,164.4237815123,-20.3165155649
119,89771,6273,Plerandra gabriellae,4,164.4435681682,-20.3069239855
119,89772,9971,Cyphophoenix elegans,4,164.4435681682,-20.3069239855
119,89773,4056,Dutaillyea trifoliolata,4,164.4435681682,-20.3069239855
119,89774,6976,Oxera sessilifolia,4,164.4435681682,-20.3069239855
119,89775,8277,Dracophyllum verticillatum,4,164.4435681682,-20.3069239855
119,89776,5489,Acronychia laevis,4,164.4435681682,-20.3069239855
119,89777,6041,Garcinia balansae,4,164.4435681682,-20.3069239855
119,89778,8928,Elaeocarpus vieillardii Brongn. & Gris var. vieillardii,4,164.4435681682,-20.3069239855
119,89779,4369,Metrosideros laurifolia,4,164.4435681682,-20.3069239855
119,89780,3387,Codia incrassata,4,164.4435681682,-20.3069239855
119,89781,9770,Hugonia oreogena,4,164.4435681682,-20.3069239855
119,89782,7635,Syzygium baladense,4,164.4435681682,-20.3069239855
119,89783,6842,Myodocarpus pinnatus,4,164.4435681682,-20.3069239855
119,89784,2416,Apodytes clusiifolia,4,164.4435681682,-20.3069239855
119,89785,1936,Dysoxylum,4,164.4435681682,-20.3069239855
119,89786,8247,Diospyros flavocarpa,4,164.4435681682,-20.3069239855
119,89787,6595,Guioa glauca,4,164.4435681682,-20.3069239855
119,89788,7646,Syzygium deplanchei,4,164.4435681682,-20.3069239855
119,89789,7925,Cyphokentia cerifera,4,164.4435681682,-20.3069239855
119,89790,9973,Virotia vieillardii,4,164.4435681682,-20.3069239855
119,89791,9532,Eucarpha strobilina,4,164.4435681682,-20.3069239855
119,89792,5183,Freycinetia arborea,4,164.4435681682,-20.3069239855
119,89793,6796,Meryta oxylaena,4,164.4435681682,-20.3069239855
121,89794,2150,Pandanus,30,165.157167,-21.2150667
121,89795,7467,Rhodomyrtus locellata,30,165.157167,-21.2150667
121,89796,7599,Chambeyronia macrocarpa,30,165.157167,-21.2150667
122,89797,1261,Archidendropsis granulosa,30,165.9444576502,-21.6440534592
122,89798,7541,Semecarpus atra,30,165.9444576502,-21.6440534592
122,89799,1966,Ficus,30,165.9444576502,-21.6440534592
122,89800,7859,Elattostachys apetala,30,165.9444576502,-21.6440534592
122,89801,9488,Cerbera manghas,30,165.9444576502,-21.6440534592
122,89802,7850,Elaeocarpus angustifolius,30,165.9444576502,-21.6440534592
122,89803,2212,Aleurites moluccana,30,165.9444576502,-21.6440534592
123,89807,8051,Cupaniopsis oedipoda,4,165.2184874378,-20.8171015978
123,89808,5093,Fagraea berteroana,4,165.2184874378,-20.8171015978
123,89809,8474,Zygogynum amplexicaule (Parmentier) Vink subsp. amplexicaule,4,165.2184874378,-20.8171015978
123,89810,9696,Tapeinosperma deroinii,4,165.2184874378,-20.8171015978
123,89811,5393,Plerandra moratiana,4,165.2184874378,-20.8171015978
123,89812,6273,Plerandra gabriellae,4,165.2184874378,-20.8171015978
123,89813,5608,Hernandia cordigera,4,165.2184874378,-20.8171015978
123,89814,3402,Comptonella drupacea,4,165.2184874378,-20.8171015978
123,89815,6237,Atractocarpus mollis,4,165.2184874378,-20.8171015978
123,89816,5964,Macaranga corymbosa,4,165.2184874378,-20.8171015978
123,89817,3338,Cleistanthus stipitatus,4,165.2184874378,-20.8171015978
123,89818,9509,Homalium francii,4,165.2184874378,-20.8171015978
123,89819,6606,Guioa ovalis,4,165.2184874378,-20.8171015978
123,89820,8075,Sphaeropteris novaecaledoniae,4,165.2184874378,-20.8171015978
123,89821,3556,Crossostylis grandiflora,4,165.2184874378,-20.8171015978
123,89822,2150,Pandanus,4,165.2184874378,-20.8171015978
123,89823,6374,Garcinia puat,4,165.2184874378,-20.8171015978
123,89824,8103,Goniothalamus obtusatus,4,165.2184874378,-20.8171015978
123,89825,2416,Apodytes clusiifolia,4,165.2184874378,-20.8171015978
123,89826,5562,Harpullia austrocaledonica,4,165.2184874378,-20.8171015978
123,89827,5133,Ficus racemigera,4,165.2184874378,-20.8171015978
123,89828,9601,Ficus pteroporum,4,165.2184874378,-20.8171015978
123,89829,8231,Cyphokentia macrostachya,4,165.2184874378,-20.8171015978
123,89830,7287,Burretiokentia vieillardii,4,165.2184874378,-20.8171015978
123,89831,4998,Ficus habrophylla,4,165.2184874378,-20.8171015978
123,89832,5813,Ixora comptonii,4,165.2184874378,-20.8171015978
123,89833,7645,Syzygium densiflorum,4,165.2184874378,-20.8171015978
123,89834,7218,Phelline confertifolia,4,165.2184874378,-20.8171015978
123,89835,6601,Antirhea wagapensis,4,165.2184874378,-20.8171015978
123,89836,7772,Xylopia vieillardii,4,165.2184874378,-20.8171015978
124,89837,8261,Diospyros parviflora,4,165.2481356543,-20.8181610703
124,89838,9500,Cynometra ramiflora,4,165.2481356543,-20.8181610703
124,89839,2422,Arthroclianthus,4,165.2481356543,-20.8181610703
124,89840,7271,Pittosporum gracile,4,165.2481356543,-20.8181610703
124,89841,8750,Syzygium longifolium,4,165.2481356543,-20.8181610703
124,89842,3036,Acropogon sageniifolius,4,165.2481356543,-20.8181610703
124,89843,9492,Commersonia bartramia,4,165.2481356543,-20.8181610703
124,89844,9595,Barringtonia integrifolia,4,165.2481356543,-20.8181610703
124,89845,5964,Macaranga corymbosa,4,165.2481356543,-20.8181610703
129,89850,9681,Podocarpus polyspermus,30,165.1576549374,-21.2145513296
129,89851,6273,Plerandra gabriellae,30,165.1576549374,-21.2145513296
130,89852,9681,Podocarpus polyspermus,30,165.1122665964,-21.170681119
131,89853,4489,Gymnostoma,17,166.55121,-22.09739
131,89854,8253,Diospyros macrocarpa,17,166.55121,-22.09739
131,89855,7308,Pleurocalyptus pancheri,17,166.55121,-22.09739
131,89856,2263,Alphitonia neocaledonica,17,166.55121,-22.09739
131,89857,8015,Tabernaemontana cerifera,17,166.55121,-22.09739
131,89858,8010,Agathis lanceolata,17,166.55121,-22.09739
131,89859,6873,Basselinia pancheri,17,166.55121,-22.09739
131,89860,7811,Deplanchea speciosa,17,166.55121,-22.09739
131,89861,307,Styphelia,17,166.55121,-22.09739
131,89862,1868,Cryptocarya,17,166.55121,-22.09739
131,89863,338,Pancheria,17,166.55121,-22.09739
131,89864,8336,Pandanus bernardii,17,166.55121,-22.09739
131,89865,8604,Pandanus pancheri,17,166.55121,-22.09739
131,89866,1855,Beilschmiedia,17,166.55121,-22.09739
131,89867,5239,Garcinia amplexicaulis,17,166.55121,-22.09739
131,89868,3158,Calophyllum caledonicum,17,166.55121,-22.09739
131,89869,2770,Araucaria,17,166.55121,-22.09739
131,89870,2716,Podocarpus,17,166.55121,-22.09739
131,89871,8913,Elaeocarpus speciosus,17,166.55121,-22.09739
131,89872,6794,Meryta coriacea,17,166.55121,-22.09739
131,89873,3349,Pycnandra,17,166.55121,-22.09739
131,89874,1384,Alstonia,17,166.55121,-22.09739
131,89875,8566,Montrouziera cauliflora,17,166.55121,-22.09739
132,89876,2620,Ascarina rubricaulis,17,166.55629,-22.08811
132,89877,8896,Elaeocarpus bullatus,17,166.55629,-22.08811
132,89878,8592,Elaeocarpus gummatus,17,166.55629,-22.08811
132,89879,6859,Nemuaron vieillardii,17,166.55629,-22.08811
132,89880,7210,Periomphale balansae,17,166.55629,-22.08811
132,89881,9548,Apiopetalum glabratum,17,166.55629,-22.08811
132,89882,7758,Weinmannia paitensis,17,166.55629,-22.08811
132,89883,9435,Hibbertia baudouinii,17,166.55629,-22.08811
132,89884,2155,Quintinia,17,166.55629,-22.08811
132,89885,2156,Sphenostemon,17,166.55629,-22.08811
132,89886,338,Pancheria,17,166.55629,-22.08811
132,89887,1998,Syzygium,17,166.55629,-22.08811
132,89888,1988,Metrosideros,17,166.55629,-22.08811
132,89889,121,Cunonia,17,166.55629,-22.08811
132,89890,6659,Phelline comosa,17,166.55629,-22.08811
132,89891,4991,Ficus austrocaledonica,17,166.55629,-22.08811
132,89892,4061,Dysoxylum roseum,17,166.55629,-22.08811
132,89893,7016,Paracryphia alticola,17,166.55629,-22.08811
132,89894,8955,Tapeinosperma deflexum,17,166.55629,-22.08811
132,89895,2970,Antirhea,17,166.55629,-22.08811
133,89896,8011,Trophis scandens,19,166.493376,-22.210077
133,89897,7541,Semecarpus atra,19,166.493376,-22.210077
133,89898,9576,Meryta denhamii,19,166.493376,-22.210077
133,89899,5489,Acronychia laevis,19,166.493376,-22.210077
133,89900,7848,Dysoxylum bijugum,19,166.493376,-22.210077
133,89901,9964,Ficus virens,19,166.493376,-22.210077
133,89902,4233,Salicaceae,19,166.493376,-22.210077
133,89903,4236,Sapindaceae,19,166.493376,-22.210077
133,89904,3413,Cordyline fruticosa,19,166.493376,-22.210077
133,89905,7750,Ventilago pseudocalyculata,19,166.493376,-22.210077
134,89906,6273,Plerandra gabriellae,19,165.773882,-21.602725
134,89907,9358,Casuarina collina,19,165.773882,-21.602725
134,89908,5093,Fagraea berteroana,19,165.773882,-21.602725
134,89909,6816,Austrotaxus spicata,19,165.773882,-21.602725
134,89910,4061,Dysoxylum roseum,19,165.773882,-21.602725
134,89911,6792,Dysoxylum rufescens,19,165.773882,-21.602725
134,89912,3310,Chionanthus pedunculatus,19,165.773882,-21.602725
134,89913,121,Cunonia,19,165.773882,-21.602725
134,89914,9600,Ficus otophoroides,19,165.773882,-21.602725
134,89915,5476,Geissois polyphylla,19,165.773882,-21.602725
134,89916,2045,Bocquillonia,19,165.773882,-21.602725
134,89917,6793,Meryta balansae,19,165.773882,-21.602725
134,89918,3035,Acropogon,19,165.773882,-21.602725
134,89919,7219,Phelline dumbeensis,19,165.773882,-21.602725
134,89920,9669,Pittosporum morierei,19,165.773882,-21.602725
134,89921,7482,Salaciopsis megaphylla,19,165.773882,-21.602725
134,89922,8782,Tapeinosperma vieillardii,19,165.773882,-21.602725
135,89923,5961,Macaranga alchorneoides,19,165.806308,-21.665704
135,89924,9358,Casuarina collina,19,165.806308,-21.665704
135,89925,9456,Acacia spirorbis,19,165.806308,-21.665704
135,89926,5489,Acronychia laevis,19,165.806308,-21.665704
135,89927,9700,Atractocarpus vaginatus,19,165.806308,-21.665704
135,89928,9589,Oxera coriacea,19,165.806308,-21.665704
136,89929,9456,Acacia spirorbis,4,164.958484,-21.174648
136,89930,9709,Gardenia urvillei,4,164.958484,-21.174648
136,89931,7711,Tetracera billardierei,4,164.958484,-21.174648
136,89932,9488,Cerbera manghas,4,164.958484,-21.174648
136,89933,9344,Casearia deplanchei,4,164.958484,-21.174648
136,89934,7613,Styphelia cymbulae,4,164.958484,-21.174648
136,89935,1733,Arytera chartacea,4,164.958484,-21.174648
136,89936,9978,Lantana camara,4,164.958484,-21.174648
136,89937,9358,Casuarina collina,4,164.958484,-21.174648
136,89938,2013,Jasminum,4,164.958484,-21.174648
136,89939,9345,Cupaniopsis trigonocarpa,4,164.958484,-21.174648
136,89940,9430,Myrsine lecardii,4,164.958484,-21.174648
