taxa_inventory_id,id,taxon_full_name,observer_id,x,y
138,89967,Huberantha nitidissima,4,165.004123,-21.081768
138,89968,Garcinia neglecta,4,165.004123,-21.081768
138,89969,Mammea neurophylla,4,165.004123,-21.081768
138,89970,Euroschinus obtusifolius,4,165.004123,-21.081768
138,89971,Ixora cauliflora,4,165.004123,-21.081768
139,89972,Ficus habrophylla,4,165.5259436928,-21.2947332859
139,89973,Ficus otophora,4,165.5259436928,-21.2947332859
139,89974,Ficus webbiana,4,165.5259436928,-21.2947332859
139,89975,Calophyllum caledonicum,4,165.5259436928,-21.2947332859
139,89976,Neuburgia novocaledonica,4,165.5259436928,-21.2947332859
139,89977,Depanthus glaber,4,165.5259436928,-21.2947332859
139,89978,Tapeinosperma wagapense,4,165.5259436928,-21.2947332859
139,89979,Xylopia vieillardii,4,165.5259436928,-21.2947332859
139,89980,Ficus pteroporum,4,165.5259436928,-21.2947332859
139,89981,Cleistanthus stipitatus,4,165.5259436928,-21.2947332859
139,89982,Phyllanthus billardierei,4,165.5259436928,-21.2947332859
139,89983,Coronanthera barbata,4,165.5259436928,-21.2947332859
139,89984,Sphaeropteris novaecaledoniae,4,165.5259436928,-21.2947332859
139,89985,Hedycarya engleriana,4,165.5259436928,-21.2947332859
139,89986,Hedycarya cupulata,4,165.5259436928,-21.2947332859
139,89987,Garcinia puat,4,165.5259436928,-21.2947332859
139,89988,Garcinia densiflora,4,165.5259436928,-21.2947332859
139,89989,Basselinia gracilis,4,165.5259436928,-21.2947332859
139,89990,Burretiokentia vieillardii,4,165.5259436928,-21.2947332859
139,89991,Dysoxylum rufescens subsp. dzumacense,4,165.5259436928,-21.2947332859
139,89992,Dysoxylum kouiriense,4,165.5259436928,-21.2947332859
139,89993,Dysoxylum macranthum,4,165.5259436928,-21.2947332859
139,89994,Soulamea tomentosa,4,165.5259436928,-21.2947332859
139,89995,Codia mackeeana,4,165.5259436928,-21.2947332859
139,89996,Kanakomyrtus prominens,4,165.5259436928,-21.2947332859
139,89997,Anthocarapa nitidula,4,165.5259436928,-21.2947332859
139,89998,Macaranga corymbosa,4,165.5259436928,-21.2947332859
139,89999,Hernandia cordigera,4,165.5259436928,-21.2947332859
139,90000,Barringtonia integrifolia,4,165.5259436928,-21.2947332859
139,90001,Plerandra gabriellae,4,165.5259436928,-21.2947332859
139,90002,Geissois polyphylla,4,165.5259436928,-21.2947332859
139,90003,Archidendropsis fulgens,4,165.5259436928,-21.2947332859
139,90004,Comptonella drupacea,4,165.5259436928,-21.2947332859
139,90005,Cupaniopsis oedipoda,4,165.5259436928,-21.2947332859
139,90006,Cupaniopsis sylvatica,4,165.5259436928,-21.2947332859
139,90007,Alstonia costata,4,165.5259436928,-21.2947332859
139,90008,Gardenia oudiepe,4,165.5259436928,-21.2947332859
139,90009,Pycnandra benthamii,4,165.5259436928,-21.2947332859
139,90010,Pycnandra balansae,4,165.5259436928,-21.2947332859
139,90011,Schefflera candelabrum,4,165.5259436928,-21.2947332859
139,90012,Spiraeanthemum densiflorum,4,165.5259436928,-21.2947332859
139,90013,Codiaeum peltatum,4,165.5259436928,-21.2947332859
139,90014,Symplocos montana var. tortuosa,4,165.5259436928,-21.2947332859
139,90015,Aleurites moluccana,4,165.5259436928,-21.2947332859
139,90016,Garcinia balansae,4,165.5259436928,-21.2947332859
140,90017,Plerandra gabriellae,4,165.010641,-20.852822
140,90018,Dysoxylum rufescens subsp. dzumacense,4,165.010641,-20.852822
140,90019,Syzygium lateriflorum,4,165.010641,-20.852822
140,90020,Burretiokentia vieillardii,4,165.010641,-20.852822
140,90021,Dysoxylum kouiriense,4,165.010641,-20.852822
140,90022,Schefflera vieillardii,4,165.010641,-20.852822
140,90023,Gongrodiscus sufferrugineus,4,165.010641,-20.852822
140,90024,Geniostoma erythrospermum,4,165.010641,-20.852822
140,90025,Antirhea wagapensis,4,165.010641,-20.852822
140,90026,Salaciopsis,4,165.010641,-20.852822
140,90027,Harpullia austrocaledonica,4,165.010641,-20.852822
140,90028,Pycnandra comptonii,4,165.010641,-20.852822
140,90029,Neuburgia novocaledonica,4,165.010641,-20.852822
140,90030,Metrosideros laurifolia,4,165.010641,-20.852822
140,90031,Garcinia amplexicaulis,4,165.010641,-20.852822
140,90032,Piliocalyx bullatus,4,165.010641,-20.852822
140,90033,Gossia ramiflora,4,165.010641,-20.852822
140,90034,Amborella trichopoda,4,165.010641,-20.852822
140,90035,Acropogon macrocarpus,4,165.010641,-20.852822
140,90036,Comptonella drupacea,4,165.010641,-20.852822
140,90037,Kermadecia rotundifolia,4,165.010641,-20.852822
140,90038,Phyllanthus billardierei,4,165.010641,-20.852822
140,90039,Macaranga corymbosa,4,165.010641,-20.852822
140,90040,Hernandia cordigera,4,165.010641,-20.852822
140,90041,Cupaniopsis macrocarpa,4,165.010641,-20.852822
140,90042,Cryptocarya macrodesme,4,165.010641,-20.852822
140,90043,Zygogynum amplexicaule subsp. luteum,4,165.010641,-20.852822
140,90044,Zygogynum stipitatum,4,165.010641,-20.852822
140,90045,Ficus otophora,4,165.010641,-20.852822
140,90046,Storthocalyx corymbosus,4,165.010641,-20.852822
140,90047,Crossostylis grandiflora,4,165.010641,-20.852822
140,90048,Calophyllum caledonicum,4,165.010641,-20.852822
140,90049,Hedycarya cupulata,4,165.010641,-20.852822
140,90050,Hedycarya engleriana,4,165.010641,-20.852822
140,90051,Basselinia gracilis,4,165.010641,-20.852822
140,90052,Pancheria ternata,4,165.010641,-20.852822
140,90053,Cryptocarya velutinosa,4,165.010641,-20.852822
140,90054,Cryptocarya (aff_pluricostata_Barrabé280),4,165.010641,-20.852822
140,90055,Myodocarpus pinnatus,4,165.010641,-20.852822
141,90056,Cerberiopsis candelabra,4,165.010152217,-20.8510959148
141,90057,Macaranga alchorneoides,4,165.010152217,-20.8510959148
141,90058,Ficus austrocaledonica,4,165.010152217,-20.8510959148
141,90059,Archidendropsis streptocarpa,4,165.010152217,-20.8510959148
141,90060,Codia incrassata,4,165.010152217,-20.8510959148
141,90061,Pycnandra balansae,4,165.010152217,-20.8510959148
141,90062,Meryta coriacea,4,165.010152217,-20.8510959148
141,90063,Syzygium wagapense,4,165.010152217,-20.8510959148
141,90064,Syzygium lateriflorum,4,165.010152217,-20.8510959148
141,90065,Soulamea tomentosa,4,165.010152217,-20.8510959148
141,90066,Gymnostoma webbianum,4,165.010152217,-20.8510959148
141,90067,Macaranga corymbosa,4,165.010152217,-20.8510959148
141,90068,Diospyros labillardierei,4,165.010152217,-20.8510959148
141,90069,Duboisia myoporoides,4,165.010152217,-20.8510959148
141,90070,Elaeocarpus toninensis,4,165.010152217,-20.8510959148
141,90071,Polyscias bracteata (R.Vig.) Lowry subsp. bracteata,4,165.010152217,-20.8510959148
141,90072,Garcinia puat,4,165.010152217,-20.8510959148
141,90073,Deplanchea sessilifolia,4,165.010152217,-20.8510959148
142,90074,Homalium deplanchei,4,164.91462,-20.990265
142,90075,Aleurites moluccana,4,164.91462,-20.990265
142,90076,Ficus habrophylla,4,164.91462,-20.990265
142,90077,Baloghia inophylla,4,164.91462,-20.990265
142,90078,Diospyros fasciculosa,4,164.91462,-20.990265
142,90079,Archidendropsis granulosa,4,164.91462,-20.990265
142,90080,Pipturus argenteus,4,164.91462,-20.990265
142,90081,Elattostachys incisa,4,164.91462,-20.990265
142,90082,Elattostachys apetala,4,164.91462,-20.990265
142,90083,Melia azedarach,4,164.91462,-20.990265
142,90084,Fontainea pancheri,4,164.91462,-20.990265
142,90085,Lantana camara,4,164.91462,-20.990265
142,90086,Semecarpus atra,4,164.91462,-20.990265
142,90087,Mimusops elengi,4,164.91462,-20.990265
142,90088,Ficus prolixa,4,164.91462,-20.990265
142,90089,Codiaeum peltatum,4,164.91462,-20.990265
142,90090,Podonephelium cristagalli,4,164.91462,-20.990265
143,90091,Plerandra gabriellae,4,164.90855,-20.981432
143,90092,Elattostachys apetala,4,164.90855,-20.981432
143,90093,Euroschinus obtusifolius,4,164.90855,-20.981432
143,90094,Meryta balansae,4,164.90855,-20.981432
143,90095,Hernandia cordigera,4,164.90855,-20.981432
143,90096,Elaeocarpus angustifolius,4,164.90855,-20.981432
143,90097,Geissois racemosa,4,164.90855,-20.981432
143,90098,Melaleuca quinquenervia,4,164.90855,-20.981432
143,90099,Guioa villosa,4,164.90855,-20.981432
143,90100,Acronychia laevis,4,164.90855,-20.981432
143,90101,Sphaeropteris intermedia,4,164.90855,-20.981432
145,90102,Tabernaemontana cerifera,4,164.3688378017,-20.4381161928
145,90103,Melaleuca quinquenervia,4,164.3688378017,-20.4381161928
145,90104,Acacia spirorbis,4,164.3688378017,-20.4381161928
145,90105,Crossostylis grandiflora,4,164.3688378017,-20.4381161928
145,90106,Geissois racemosa,4,164.3688378017,-20.4381161928
145,90107,Elaeocarpus angustifolius,4,164.3688378017,-20.4381161928
145,90108,Casearia silvana,4,164.3688378017,-20.4381161928
145,90109,Phyllanthus billardierei,4,164.3688378017,-20.4381161928
145,90110,Ficus webbiana,4,164.3688378017,-20.4381161928
145,90111,Ficus habrophylla,4,164.3688378017,-20.4381161928
145,90112,Diospyros,4,164.3688378017,-20.4381161928
145,90113,Acronychia laevis,4,164.3688378017,-20.4381161928
146,90114,Tabernaemontana cerifera,4,164.364932715,-20.4369923472
146,90115,Melaleuca quinquenervia,4,164.364932715,-20.4369923472
146,90116,Acacia spirorbis,4,164.364932715,-20.4369923472
146,90117,Crossostylis grandiflora,4,164.364932715,-20.4369923472
146,90118,Ficus habrophylla,4,164.364932715,-20.4369923472
146,90119,Gymnostoma nodiflorum,4,164.364932715,-20.4369923472
146,90120,Alstonia costata,4,164.364932715,-20.4369923472
146,90121,Freycinetia,4,164.364932715,-20.4369923472
146,90122,Piper insectifugum,4,164.364932715,-20.4369923472
146,90123,Styphelia cymbulae,4,164.364932715,-20.4369923472
146,90124,Tetracera billardierei,4,164.364932715,-20.4369923472
146,90125,Acronychia laevis,4,164.364932715,-20.4369923472
146,90126,Guioa villosa,4,164.364932715,-20.4369923472
146,90127,Diospyros fasciculosa,4,164.364932715,-20.4369923472
146,90128,Elaeocarpus angustifolius,4,164.364932715,-20.4369923472
146,90129,Geissois racemosa,4,164.364932715,-20.4369923472
146,90130,Syzygium lateriflorum,4,164.364932715,-20.4369923472
147,90131,Plerandra gabriellae,30,165.4302265495,-21.5794873238
147,90132,Elaeocarpus angustifolius,30,165.4302265495,-21.5794873238
147,90133,Aleurites moluccana,30,165.4302265495,-21.5794873238
147,90134,Semecarpus atra,30,165.4302265495,-21.5794873238
147,90135,Archidendropsis granulosa,30,165.4302265495,-21.5794873238
147,90136,Ficus habrophylla,30,165.4302265495,-21.5794873238
147,90146,Huberantha nitidissima,30,165.4302265495,-21.5794873238
147,90147,Meryta,30,165.4302265495,-21.5794873238
147,90148,Pycnandra,30,165.4302265495,-21.5794873238
147,90149,Ficus,30,165.4302265495,-21.5794873238
147,90150,Cleidion,30,165.4302265495,-21.5794873238
147,90151,Cordyline,30,165.4302265495,-21.5794873238
148,90137,Archidendropsis granulosa,30,165.4319376312,-21.578977704
148,90138,Plerandra gabriellae,30,165.4319376312,-21.578977704
148,90139,Homalium deplanchei,30,165.4319376312,-21.578977704
148,90140,Podonephelium subaequilaterum,30,165.4319376312,-21.578977704
149,90141,Geissois montana,30,165.4417437874,-21.5821588039
149,90142,Chambeyronia macrocarpa,30,165.4417437874,-21.5821588039
149,90143,Plerandra gabriellae,30,165.4417437874,-21.5821588039
149,90144,Diospyros fasciculosa,30,165.4417437874,-21.5821588039
149,90145,Huberantha nitidissima,30,165.4417437874,-21.5821588039
152,90152,Archidendropsis granulosa,30,165.9791298956,-21.678686142
152,90153,Plerandra gabriellae,30,165.9791298956,-21.678686142
152,90154,Elaeocarpus angustifolius,30,165.9791298956,-21.678686142
152,90155,Pycnandra,30,165.9791298956,-21.678686142
152,90156,Codiaeum peltatum,30,165.9791298956,-21.678686142
152,90157,Meryta,30,165.9791298956,-21.678686142
152,90158,Semecarpus atra,30,165.9791298956,-21.678686142
152,90159,Geissois montana,30,165.9791298956,-21.678686142
152,90160,Ficus,30,165.9791298956,-21.678686142
152,90161,Ficus habrophylla,30,165.9791298956,-21.678686142
152,90163,Oxera robusta,30,165.9791298956,-21.678686142
152,90164,Tapeinosperma,30,165.9791298956,-21.678686142
152,90165,Annonaceae,30,165.9791298956,-21.678686142
152,90171,Fagraea berteroana,30,165.9791298956,-21.678686142
152,90172,Kermadecia sinuata,30,165.9791298956,-21.678686142
152,90173,Dysoxylum rufescens Vieill. ex Pancher & Sebert subsp. rufescens,30,165.9791298956,-21.678686142
152,90174,Parsonsia,30,165.9791298956,-21.678686142
152,90175,Sphaeropteris intermedia,30,165.9791298956,-21.678686142
153,90166,Melaleuca quinquenervia,30,165.9742804617,-21.6758108139
153,90167,Metrosideros laurifolia Brongn. & Gris var. laurifolia,30,165.9742804617,-21.6758108139
153,90168,Fagraea berteroana,30,165.9742804617,-21.6758108139
153,90169,Sapindaceae,30,165.9742804617,-21.6758108139
153,90170,Cryptocarya,30,165.9742804617,-21.6758108139
153,90176,Guioa villosa,30,165.9742804617,-21.6758108139
